id_bin	bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count	secondary_cluster
pbccs-il_bin.0086	bin.0086	1564	680	2	2	2	21	o__Clostridiales (UID1120)	85.28	1.18	0	1706524	41	13	13	225710	225699	131271	131267	365814	365811	47.4	1.66	89.21	1543	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__DTU023;g__UBA1046;s__UBA1046 sp012511325	99.68	0.95	GCA_012511325.1	99.68	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__DTU023;g__UBA1046;s__	taxonomic classification defined by topology and ANI	79.53	N/A	N/A	AB818620.1.1410 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Fastidiosipila;uncultured bacterium	pbccs-il	2022-02-23	MQ	4.4628735	3.4958675	0.081282	0.07169438	32412	210	0.647908182154758	N	Bacteria	 Firmicutes	0	0	79_1
pbccs-il_bin.0087	bin.0087	1797	690	1	1	1	19	k__Bacteria (UID209)	83.05	0	0	1826536	47	16	16	156887	156887	114158	114155	469347	469331	51.3	1.26	88.94	1801	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Syner-03;s__Syner-03 sp002306075	99.21	0.86	GCA_002306075.1	99.21	0.86	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Syner-03;s__	taxonomic classification defined by topology and ANI	79.75	N/A	N/A	AF280863.1.1513 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;uncultured bacterium mle1-42	pbccs-il	2022-02-23	MQ	4.2210155	2.7329125	0.07687705	0.056047454	15619	67	0.428964722453422	N	Bacteria	 Synergistetes	0	0	6_1
pbccs-il_bin.0088	bin.0088	1863	721	3	3	3	21	p__Firmicutes (UID240)	93.27	1.05	0	1814988	38	12	12	343645	343645	151249	151245	610843	610836	35.9	1.47	86.31	1817	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__Ch38;g__DUOC01;s__DUOC01 sp012839065	99.61	0.85	GCA_012839065.1	99.61	0.85	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__Ch38;g__;s__	taxonomic classification defined by topology and ANI	85.61	N/A	N/A	EU639010.1.1404 Bacteria;Firmicutes;Clostridia;Clostridiales;uncultured;uncultured Natronoanaerobium sp.	pbccs-il	2022-02-23	HQ	4.8487453	3.3412447	0.08830985	0.068523325	54837	707	1.28927548917702	N	Bacteria	 Firmicutes	0	0	99_1
pbccs-il_bin.0089	bin.0089	836	422	1	1	0	19	k__Bacteria (UID203)	75.71	5.17	100	834975	0	4	4	608166	608166	208743	208743	608166	608166	42.5	0.45	86.18	775	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__0-14-0-10-38-17;f__0-14-0-10-38-17;g__;s__	N/A	N/A	GCA_002774085.1	77.47	0.18	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	59.2	0.80434808009687	N/A	GU179974.1.1486 Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured Microgenomates group bacterium	pbccs-il	2022-02-23	MQ	15.070869	9.967526	0.27448463	0.20441724	422247	3921	0.928603400379399	N	Bacteria	 Thermotogae	0	0	12_2
pbccs-il_bin.0090	bin.0090	541	216	0	1	2	9	o__Thermoanaerobacterales (UID1420)	27.72	0	0	526048	0	13	13	60661	60661	40465	40465	94643	94643	51.7	2.66	85.44	518	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__HGM11417;g__JAAYQN01;s__JAAYQN01 sp012519285	98.86	0.77	GCA_012519285.1	98.86	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__HGM11417;g__;s__	taxonomic classification defined by topology and ANI	39.39	N/A	N/A	NA	pbccs-il	2022-02-23	LQ	4.0357585	8.437607	0.07350297	0.17304116	148115	1327	0.895925463322419	N	Bacteria	 Firmicutes	0	0	NA
pbccs-il_bin.0091	bin.0091	534	223	0	0	0	9	p__Firmicutes (UID239)	26.47	1.22	100	564561	0	15	15	41053	41053	37637	37637	78350	78350	50	0.91	85.47	530	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp012841305	95.28	0.69	GCA_012841305.1	95.28	0.69	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	35.04	N/A	N/A	NA	pbccs-il	2022-02-23	LQ	52.521263	44.007042	0.95656604	0.9025107	532734	3133	0.588098375549524	N	Bacteria	 Firmicutes	0	0	NA
pbccs-il_bin.0092	bin.0092	4689	2733	4	3	2	20	k__Bacteria (UID1452)	92.13	3.27	20	5814252	147	26	26	370214	370214	223625	223619	683529	683502	69	0.41	86.21	4660	d__Bacteria;p__Armatimonadota;c__SYMT01;o__JAAZEB01;f__JAAZEB01;g__JAAZEB01;s__JAAZEB01 sp012512505	99.55	0.97	GCA_012512505.1	99.55	0.97	d__Bacteria;p__Armatimonadota;c__SYMT01;o__JAAZEB01;f__JAAZEB01;g__;s__	taxonomic classification defined by topology and ANI	81.76	N/A	N/A	KT167039.1.1386 Bacteria;Armatimonadota;uncultured;uncultured bacterium	pbccs-il	2022-02-23	HQ	4.7995176	2.710437	0.08741327	0.055586517	73247	2502	3.41583955656887	N	Bacteria	 Firmicutes	0	0	77_1
pbccs-il_bin.0093	bin.0093	632	285	0	0	0	15	p__Firmicutes (UID239)	20.1	2.94	100	682082	0	9	9	182217	182217	75786	75786	236503	236503	47.6	1.37	88.52	615	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__	N/A	N/A	GCA_002391545.1	80.55	0.16	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification defined by topology and ANI	31.19	0.9402777101352799	N/A	NA	pbccs-il	2022-02-23	LQ	13.73158	11.990632	0.25009227	0.24590777	304746	2698	0.885327453026455	N	Bacteria	 Firmicutes	0	0	NA
pbccs-il_bin.0094	bin.0094	1357	956	0	0	0	21	k__Bacteria (UID2328)	26.13	4	0	1141062	11	28	28	96674	96671	40752	40751	330301	330301	30.6	1.68	90.37	1312	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DUNF01;s__	N/A	N/A	GCA_012839485.1	95.77	0.28	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DUNF01;s__	taxonomic classification defined by topology and ANI	30.43	0.9991121805690872	N/A	NA	pbccs-il	2022-02-23	LQ	6.31569	6.557662	0.11502721	0.13448665	291623	1164	0.399145472064961	N	Bacteria	 Firmicutes	0	0	NA
pbccs-il_bin.0095	bin.0095	2381	1680	0	1	1	17	k__Bacteria (UID2569)	40.79	7.1	0	2237373	67	61	61	46772	46772	36678	36677	148722	148716	38.2	6.87	88.35	2423	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__	N/A	N/A	GCA_012837935.1	97.22	0.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__	taxonomic classification defined by topology and ANI	35.97	0.9881010184429582	Genome has more than 10.0% of markers with multiple hits	NA	pbccs-il	2022-02-23	LQ	11.220198	9.793132	0.20435266	0.20084073	553323	2520	0.455430191768641	N	Bacteria	 Bacteroidetes	0	0	NA
pbccs-il_bin.0096	bin.0096	2014	817	2	2	2	20	p__Firmicutes (UID239)	91.18	0.49	0	2136187	0	7	7	555970	555970	305169	305169	655711	655711	49.6	0.19	86.47	1931	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp900019985	99.86	0.93	GCA_900019985.1	99.86	0.93	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	93.25	N/A	N/A	CZCB01000884.131.1652 Bacteria;Firmicutes;Incertae Sedis;DTU014;anaerobic digester metagenome	pbccs-il	2022-02-23	HQ	38.421135	30.768055	0.6997614	0.63100123	1998876	14309	0.715852308997657	N	Bacteria	 Firmicutes	0	0	69_1
pbccs-il_bin.0097	bin.0097	2070	1220	1	1	1	18	k__Bacteria (UID2569)	83.76	1.08	100	2264393	81	20	20	136397	136394	113219	113215	340882	340869	30.7	0.79	89.85	2052	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__Bact-19;s__Bact-19 sp002412425	98.92	0.86	GCA_002412425.1	98.92	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__Bact-19;s__	taxonomic classification defined by topology and ANI	80.11	N/A	N/A	FPLM01006542.18.1520 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;uncultured;metagenome	pbccs-il	2022-02-23	MQ	4.2143197	2.834996	0.0767551	0.058141015	41464	333	0.803106309087401	N	Bacteria	 Bacteroidetes	0	0	118_1
pbccs-il_bin.0098	bin.0098	3412	1600	3	3	3	21	p__Firmicutes (UID240)	97.12	4.85	33.33	3477264	32	24	24	400650	400650	144886	144884	803421	803421	38.9	1.68	85.74	3341	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__DUNY01;s__DUNY01 sp012839145	99.58	0.98	GCA_012839145.1	99.58	0.98	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__;s__	taxonomic classification defined by topology and ANI	92.97	N/A	N/A	HQ156170.1.1388 Bacteria;Firmicutes;Thermovenabulia;Thermovenabulales;Tepidanaerobacter;uncultured prokaryote	pbccs-il	2022-02-23	HQ	13.342392	11.035241	0.24300402	0.2263143	2095319	49124	2.34446401717352	N	Bacteria	 Firmicutes	0	0	42_1
pbccs-il_bin.0099	bin.0099	2836	1178	4	4	4	20	p__Firmicutes (UID239)	95.1	10.29	69.23	2883056	12	20	20	456918	456918	144152	144152	817836	817836	55.6	2.19	89.31	2838	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__JAAZLZ01;f__JAAZLZ01;g__JAAZLZ01;s__JAAZLZ01 sp012799075	98.51	0.97	GCA_012799075.1	98.51	0.97	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__JAAZLZ01;f__JAAZLZ01;g__JAAZLZ01;s__	taxonomic classification defined by topology and ANI	86.8	N/A	Genome has more than 10.0% of markers with multiple hits	HQ156135.1.1397 Bacteria;Firmicutes;Limnochordia;B55-F-B-G02;uncultured prokaryote	pbccs-il	2022-02-23	Contaminated	7.5880804	7.2409787	0.13820116	0.14850034	811292	16057	1.9791887507827	N	Bacteria	 Firmicutes	0	0	NA
pbccs-il_bin.0100	bin.0100	2934	1462	2	2	2	20	o__Clostridiales (UID1120)	90.91	6.29	16.67	3234318	59	37	37	206462	206461	87414	87412	398166	398166	40.5	1.33	85.97	2918	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	99.07	0.9	GCA_012730095.1	99.07	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__DTU069;s__	taxonomic classification defined by topology and ANI	83.46	N/A	N/A	HQ156036.1.1357 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;HN-HF0106;uncultured prokaryote	pbccs-il	2022-02-23	MQ	5.6237597	4.409173	0.102425136	0.09042475	240544	5168	2.14846348277238	N	Bacteria	 Firmicutes	2	0	48_1
pbccs-il_bin.0101	bin.0101	623	335	1	3	2	14	p__Firmicutes (UID239)	14.36	0	0	604516	18	12	12	53374	53374	50376	50374	99638	99638	57.8	2.33	84.7	635	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	N/A	N/A	GCA_002385465.1	83.37	0.38	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	taxonomic classification defined by topology and ANI	23.76	0.9760979270417856	N/A	FPLM01000554.1.1353 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermovirga;metagenome	pbccs-il	2022-02-23	LQ	4.302625	3.3037236	0.0783634	0.06775383	56496	1273	2.25325686774285	N	Bacteria	 Firmicutes	1	0	NA
pbccs-il_bin.0102	bin.0102	2745	1229	1	1	1	20	c__Deltaproteobacteria (UID3216)	87.1	2.58	0	2871278	0	10	10	441293	441293	287127	287127	591151	591151	44.2	1.27	87.58	2761	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__Syntrophorhabdus sp002067585	98.9	0.83	GCA_002067585.1	98.9	0.83	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__	taxonomic classification defined by topology and ANI	85.41	N/A	N/A	FPLM01000245.1.1511 Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;metagenome	pbccs-il	2022-02-23	MQ	28.788166	18.720427	0.52431685	0.38392457	2600787	16737	0.643535975841159	N	Bacteria	 Proteobacteria	0	0	139_1
pbccs-il_bin.0103	bin.0103	1788	839	2	2	2	20	p__Bacteroidetes (UID2605)	93.07	7.14	70.59	2026027	1	9	9	486445	486445	225114	225114	617019	617019	44.5	1.37	93.15	1750	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__Bact-11 sp002376715	95.57	0.92	GCA_002376715.1	95.57	0.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__	taxonomic classification defined by topology and ANI	91.05	N/A	N/A	AB175383.1.1446 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;uncultured bacterium	pbccs-il	2022-02-23	MQ	237.8474	204.06017	4.3318973	4.184932	2016393	18900	0.937317278923305	N	Bacteria	 Bacteroidetes	0	0	129_1
pbccs-il_bin.0104	bin.0104	2403	1020	2	2	2	20	o__Actinomycetales (UID1697)	93.52	0.39	0	2705319	0	5	5	1992521	1992521	541063	541063	1992521	1992521	66.1	3.08	90.88	2397	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__	taxonomic novelty determined using RED	97.52	0.9245742688552558	N/A	AB637325.1.1476 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propioniciclava;uncultured bacterium	pbccs-il	2022-02-23	HQ	28.990438	18.550291	0.5280008	0.38043538	2465154	895	0.0363060482225451	N	Bacteria	 Actinobacteria	0	0	115_1
pbccs-il_bin.0105	bin.0105	2857	1394	1	1	1	21	c__Deltaproteobacteria (UID3216)	94.84	2.9	20	3105590	0	10	10	1944730	1944730	310559	310559	1944730	1944730	51.1	4.42	87.3	2882	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	N/A	N/A	GCA_012522275.1	80.84	0.67	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__	taxonomic classification defined by topology and ANI	91.05	0.9862649225907211	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01005714.1.1420 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;Smithellaceae;Smithella;metagenome	pbccs-il	2022-02-23	HQ	167.19986	192.1672	3.0451992	3.9410272	3098050	6196	0.199996772163135	N	Bacteria	 Proteobacteria	0	0	154_1
pbccs-il_bin.0106	bin.0106	3175	1923	2	2	2	19	k__Bacteria (UID2982)	89.86	2.73	28.57	4220903	25	29	29	185179	185179	145548	145547	349952	349952	60.5	0.62	89.06	3188	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__DUPH01;s__DUPH01 sp012838435	99.17	0.9	GCA_012838435.1	99.17	0.9	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__DUPH01;s__	taxonomic classification defined by topology and ANI	75.08	N/A	N/A	MWEJ01000500.13.1569 Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;Verrucomicrobia bacterium ADurb.Bin070	pbccs-il	2022-02-23	MQ	4.9936666	7.3006244	0.09094928	0.14972357	1158855	11818	1.01979971609908	N	Bacteria	 Proteobacteria	0	0	146_1
pbccs-il_bin.0107	bin.0107	1814	665	3	3	2	21	k__Bacteria (UID209)	100	0	0	1902915	8	7	7	1159822	1159814	271845	271843	1159822	1159814	60	1.55	90.89	1761	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__58-81 sp002070395	99.64	0.95	GCA_002070395.1	99.64	0.95	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	taxonomic classification defined by topology and ANI	92.28	N/A	N/A	FPLM01002418.10.1448 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermovirga;metagenome	pbccs-il	2022-02-23	HQ	11.739268	10.522407	0.21380644	0.21579692	1030582	9429	0.91491991903604	N	Bacteria	 Synergistetes	0	0	159_2
pbccs-il_bin.0108	bin.0108	2400	1407	2	2	2	20	p__Euryarchaeota (UID49)	98.04	0.65	0	2532562	0	1	1	2532562	2532562	2532562	2532562	2532562	2532562	53	0	85.17	2416	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	taxonomic classification defined by topology and ANI	97.15	0.9705166789857669	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	pbccs-il	2022-02-23	HQ	147.22285	89.77266	2.6813593	1.8410867	2532216	130	0.00513384324244061	Y	Archaea	 Euryarchaeota	0	0	1_1
pbccs-il_bin.0109	bin.0109	4033	2251	4	4	4	20	p__Firmicutes (UID239)	91.09	20.13	97.06	4479703	25	88	88	107477	107477	50905	50905	659610	659610	49	1.34	84.52	3990	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic novelty determined using RED	82.61	0.8771891958589899	N/A	KC333936.1.1493 Bacteria;Firmicutes;D8A-2;uncultured bacterium	pbccs-il	2022-02-23	Contaminated	49.3687	40.003925	0.8991486	0.8204135	3672117	33849	0.92178435491026	N	Bacteria	 Firmicutes	0	0	NA
pbccs-il_bin.0110	bin.0110	1884	901	2	2	2	20	k__Bacteria (UID2329)	94.94	0	0	1935098	22	12	12	188106	188106	161258	161256	449757	449756	29.5	0.77	88.98	1817	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__DUOZ01;s__DUOZ01 sp012838555	99.1	0.92	GCA_012838555.1	99.1	0.92	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__;s__	taxonomic classification defined by topology and ANI	84.3	N/A	N/A	EU219952.1.1344 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;uncultured bacterium	pbccs-il	2022-02-23	HQ	4.694772	4.671473	0.08550554	0.09580409	158500	705	0.444794952681388	N	Bacteria	 Firmicutes	0	0	24_1
pbccs-il_bin.0111	bin.0111	2640	1217	3	5	3	21	c__Clostridia (UID1118)	95.16	0	0	2643981	19	10	10	314786	314780	264398	264396	690892	690889	48.6	0.45	87.43	2577	d__Bacteria;p__Firmicutes_A;c__Ch29;o__Ch29;f__Ch29;g__JAAYEV01;s__	N/A	N/A	GCA_012728565.1	94.33	0.88	d__Bacteria;p__Firmicutes_A;c__Ch29;o__Ch29;f__Ch29;g__JAAYEV01;s__	taxonomic classification defined by topology and ANI	90.19	0.9781611995481047	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	KP151149.1.1549 Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae;Caldicoprobacter;uncultured bacterium	pbccs-il	2022-02-23	HQ	8.115356	7.364273	0.1478044	0.1510289	717226	31506	4.39275765239966	N	Bacteria	 Firmicutes	0	0	110_1
pbccs-il_bin.0112	bin.0112	2206	1205	1	1	1	20	k__Bacteria (UID2982)	88.68	1.38	0	2570858	0	4	4	659598	659598	642714	642714	925815	925815	59.6	0.4	90.18	2145	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__Lenti-01 sp002304915	98.51	0.87	GCA_002304915.1	98.51	0.87	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__	taxonomic classification defined by topology and ANI	87.14	N/A	N/A	CU920757.1.1398 Bacteria;Verrucomicrobiota;Verrucomicrobiae;LD1-PB3;uncultured bacterium	pbccs-il	2022-02-23	MQ	71.40516	56.04067	1.300497	1.1493002	2503258	11921	0.476219390889792	N	Bacteria	 Fibrobacteres	0	0	143_1
pbccs-il_bin.0113	bin.0113	2130	881	2	2	2	21	p__Firmicutes (UID241)	92.37	1.69	0	2120497	41	12	12	238586	238578	176708	176704	518048	518048	51.7	1.16	90.37	2114	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__UBA3910;s__UBA3910 sp002391465	99.63	0.87	GCA_002391465.1	99.63	0.87	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__;s__	taxonomic classification defined by topology and ANI	92.14	N/A	N/A	HQ155998.1.1405 Bacteria;Firmicutes;Limnochordia;MBA03;uncultured prokaryote	pbccs-il	2022-02-23	HQ	5.807006	6.1451693	0.10576258	0.1260271	323710	1707	0.527323839238825	N	Bacteria	 Firmicutes	0	0	76_1
pbccs-il_bin.0114	bin.0114	1783	999	1	1	1	20	p__Euryarchaeota (UID4)	92.46	2.89	0	1689901	0	8	8	1544207	1544207	211237	211237	1544207	1544207	33.9	3.35	90.28	1768	d__Archaea;p__Methanobacteriota;c__Thermococci;o__Methanofastidiosales;f__Methanofastidiosaceae;g__Methanofastidiosum;s__Methanofastidiosum sp012799835	98.1	0.8	GCA_012799835.1	98.1	0.8	d__Archaea;p__Methanobacteriota;c__Thermococci;o__Methanofastidiosales;f__Methanofastidiosaceae;g__Methanofastidiosum;s__	taxonomic classification defined by topology and ANI	94.48	N/A	N/A	CU916116.1.1312 Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;Candidatus Methanofastidiosum;uncultured archaeon	pbccs-il	2022-02-23	HQ	27.073208	16.244474	0.4930824	0.33314693	1439121	3432	0.238478904831491	N	Archaea	 Euryarchaeota	0	0	33_1
pbccs-il_bin.0115	bin.0115	2327	1248	1	1	1	20	k__Bacteria (UID2569)	95.43	0.54	0	3011518	0	9	9	2662658	2662658	334613	334613	2662658	2662658	37.6	2.93	89.45	2306	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__RZYY01;s__RZYY01 sp012516825	99.39	0.97	GCA_012516825.1	99.39	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__RZYY01;s__	taxonomic classification defined by topology and ANI	95.02	N/A	N/A	FPLM01003243.14.1516 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;ST-12K33;metagenome	pbccs-il	2022-02-23	HQ	316.7365	172.97774	5.768699	3.5474837	2973610	853	0.0286856716247255	N	Bacteria	 Bacteroidetes	2	0	116_1
pbccs-il_bin.0116	bin.0116	4108	2182	2	3	3	16	k__Bacteria (UID3187)	80.7	0.93	50	4546923	88	69	69	81739	81739	65897	65896	226269	226266	66.4	1.03	91.38	4119	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	taxonomic classification fully defined by topology	77.37	0.8460585819134732	N/A	KF550883.1.1426 Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;uncultured bacterium	pbccs-il	2022-02-23	MQ	4.2870507	3.581086	0.078079745	0.07344207	155880	2875	1.84436746215037	N	Bacteria	 Acidobacteria	0	0	158_1
pbccs-il_bin.0117	bin.0117	2631	1102	4	4	4	21	p__Firmicutes (UID241)	95.76	1.98	0	2683369	0	16	16	544774	544774	167710	167710	827067	827067	58	2.35	89.97	2565	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	99.79	0.97	GCA_002391385.1	99.79	0.97	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	92.61	N/A	N/A	CZCA01001080.28.1546 Bacteria;Firmicutes;Limnochordia;MBA03;anaerobic digester metagenome	pbccs-il	2022-02-23	HQ	36.272503	35.366074	0.66062844	0.7252989	2512521	6591	0.262326165632048	N	Bacteria	 Firmicutes	0	0	73_1
